mod_type,fll_bw,costas_bw,sym_bw,preamble_size,noise_volt,freq_offset,time_offset,platform_mode,pdr,ber,matched_packets,total_packets,elapsed_sec
QPSK,0.09,1.0,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.050974130630493164
QPSK,0.09,1.0,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0764460563659668
QPSK,0.09,1.0,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.053005218505859375
QPSK,0.09,1.0,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.047852516174316406
QPSK,0.09,1.0,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.036963701248168945
QPSK,0.09,1.0,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.044283151626586914
QPSK,0.09,1.0,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04877471923828125
QPSK,0.09,1.0,0.115,32,0.0,0.0,1.0,software,10.0,0.45,1,10,0.03780722618103027
QPSK,0.09,1.0,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04295969009399414
QPSK,0.09,1.0,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.044948577880859375
QPSK,0.09,1.0,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05065655708312988
QPSK,0.09,1.0,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.051677703857421875
QPSK,0.09,1.0,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.042380571365356445
QPSK,0.09,1.0,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0467686653137207
QPSK,0.135,0.005,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04391217231750488
QPSK,0.135,0.005,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.039877891540527344
QPSK,0.135,0.005,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.045296669006347656
QPSK,0.135,0.005,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.047475576400756836
QPSK,0.135,0.005,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0407259464263916
QPSK,0.135,0.005,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03778553009033203
QPSK,0.135,0.005,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04036974906921387
QPSK,0.135,0.005,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04827380180358887
QPSK,0.135,0.005,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04563307762145996
QPSK,0.135,0.005,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05189824104309082
QPSK,0.135,0.005,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05617356300354004
QPSK,0.135,0.005,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.035771846771240234
QPSK,0.135,0.005,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.046309471130371094
QPSK,0.135,0.005,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.039334774017333984
QPSK,0.135,0.01,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04297995567321777
QPSK,0.135,0.01,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03886222839355469
QPSK,0.135,0.01,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03599834442138672
QPSK,0.135,0.01,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04333233833312988
QPSK,0.135,0.01,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04371023178100586
QPSK,0.135,0.01,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.048401832580566406
QPSK,0.135,0.01,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03799176216125488
QPSK,0.135,0.01,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03605914115905762
QPSK,0.135,0.01,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03600120544433594
QPSK,0.135,0.01,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.041181087493896484
QPSK,0.135,0.01,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0388646125793457
QPSK,0.135,0.01,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0405733585357666
QPSK,0.135,0.01,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04634904861450195
QPSK,0.135,0.01,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.044382333755493164
QPSK,0.135,0.018,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04279041290283203
QPSK,0.135,0.018,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.040821075439453125
QPSK,0.135,0.018,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04845714569091797
QPSK,0.135,0.018,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04057598114013672
QPSK,0.135,0.018,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03981757164001465
QPSK,0.135,0.018,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04403567314147949
QPSK,0.135,0.018,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04415702819824219
QPSK,0.135,0.018,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.044507741928100586
QPSK,0.135,0.018,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05326390266418457
QPSK,0.135,0.018,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03833174705505371
QPSK,0.135,0.018,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04194307327270508
QPSK,0.135,0.018,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05101919174194336
QPSK,0.135,0.018,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04728412628173828
QPSK,0.135,0.018,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05213451385498047
QPSK,0.135,0.025,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05288529396057129
QPSK,0.135,0.025,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05289769172668457
QPSK,0.135,0.025,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05103659629821777
QPSK,0.135,0.025,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04750370979309082
QPSK,0.135,0.025,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.049896240234375
QPSK,0.135,0.025,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03910207748413086
QPSK,0.135,0.025,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04514741897583008
QPSK,0.135,0.025,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.043515920639038086
QPSK,0.135,0.025,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05015230178833008
QPSK,0.135,0.025,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04412364959716797
QPSK,0.135,0.025,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.043089866638183594
QPSK,0.135,0.025,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03705716133117676
QPSK,0.135,0.025,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.046581268310546875
QPSK,0.135,0.025,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.045345306396484375
QPSK,0.135,0.035,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04518556594848633
QPSK,0.135,0.035,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03869366645812988
QPSK,0.135,0.035,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.052951812744140625
QPSK,0.135,0.035,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.049509525299072266
QPSK,0.135,0.035,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04097604751586914
QPSK,0.135,0.035,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04996681213378906
QPSK,0.135,0.035,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.042366981506347656
QPSK,0.135,0.035,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04345703125
QPSK,0.135,0.035,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05570507049560547
QPSK,0.135,0.035,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.038820743560791016
QPSK,0.135,0.035,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03724074363708496
QPSK,0.135,0.035,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0396578311920166
QPSK,0.135,0.035,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03959822654724121
QPSK,0.135,0.035,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.038114070892333984
QPSK,0.135,0.045,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04587912559509277
QPSK,0.135,0.045,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.039812326431274414
QPSK,0.135,0.045,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.040930986404418945
QPSK,0.135,0.045,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04096865653991699
QPSK,0.135,0.045,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.038889169692993164
QPSK,0.135,0.045,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.039263248443603516
QPSK,0.135,0.045,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04358553886413574
QPSK,0.135,0.045,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03949618339538574
QPSK,0.135,0.045,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04980349540710449
QPSK,0.135,0.045,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04935026168823242
QPSK,0.135,0.045,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.046544551849365234
QPSK,0.135,0.045,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05509614944458008
QPSK,0.135,0.045,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05439448356628418
QPSK,0.135,0.045,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03638601303100586
QPSK,0.135,0.0628,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03969883918762207
QPSK,0.135,0.0628,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04260706901550293
QPSK,0.135,0.0628,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04374098777770996
QPSK,0.135,0.0628,0.025,32,0.0,0.0,1.0,software,10.0,0.45,1,10,0.0435945987701416
QPSK,0.135,0.0628,0.035,32,0.0,0.0,1.0,software,10.0,0.45,1,10,0.04325723648071289
QPSK,0.135,0.0628,0.045,32,0.0,0.0,1.0,software,20.0,0.4,2,10,0.043489933013916016
QPSK,0.135,0.0628,0.07,32,0.0,0.0,1.0,software,10.0,0.45,1,10,0.04732012748718262
QPSK,0.135,0.0628,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04386639595031738
QPSK,0.135,0.0628,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05320000648498535
QPSK,0.135,0.0628,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.049463748931884766
QPSK,0.135,0.0628,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04792213439941406
QPSK,0.135,0.0628,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.08158493041992188
QPSK,0.135,0.0628,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.044156551361083984
QPSK,0.135,0.0628,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04413151741027832
QPSK,0.135,0.09,0.005,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.03897905349731445
QPSK,0.135,0.09,0.01,32,0.0,0.0,1.0,software,60.0,0.2,6,10,0.0390317440032959
QPSK,0.135,0.09,0.018,32,0.0,0.0,1.0,software,50.0,0.25,5,10,0.053774118423461914
QPSK,0.135,0.09,0.025,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.03885650634765625
QPSK,0.135,0.09,0.035,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.05307269096374512
QPSK,0.135,0.09,0.045,32,0.0,0.0,1.0,software,50.0,0.25,5,10,0.05738997459411621
QPSK,0.135,0.09,0.07,32,0.0,0.0,1.0,software,50.0,0.25,5,10,0.042659759521484375
QPSK,0.135,0.09,0.115,32,0.0,0.0,1.0,software,60.0,0.2,6,10,0.04340839385986328
QPSK,0.135,0.09,0.18,32,0.0,0.0,1.0,software,60.0,0.2,6,10,0.041410207748413086
QPSK,0.135,0.09,0.25,32,0.0,0.0,1.0,software,60.0,0.2,6,10,0.04478096961975098
QPSK,0.135,0.09,0.35,32,0.0,0.0,1.0,software,30.0,0.35,3,10,0.04960203170776367
QPSK,0.135,0.09,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03931307792663574
QPSK,0.135,0.09,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03819561004638672
QPSK,0.135,0.09,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.041315317153930664
QPSK,0.135,0.135,0.005,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03777313232421875
QPSK,0.135,0.135,0.01,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04369831085205078
QPSK,0.135,0.135,0.018,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0506591796875
QPSK,0.135,0.135,0.025,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04065585136413574
QPSK,0.135,0.135,0.035,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04120206832885742
QPSK,0.135,0.135,0.045,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04450249671936035
QPSK,0.135,0.135,0.07,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03766036033630371
QPSK,0.135,0.135,0.115,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.038269758224487305
QPSK,0.135,0.135,0.18,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.09692525863647461
QPSK,0.135,0.135,0.25,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03666353225708008
QPSK,0.135,0.135,0.35,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.05246305465698242
QPSK,0.135,0.135,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03837108612060547
QPSK,0.135,0.135,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0515902042388916
QPSK,0.135,0.135,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.049088478088378906
QPSK,0.135,0.2,0.005,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.040018558502197266
QPSK,0.135,0.2,0.01,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0494992733001709
QPSK,0.135,0.2,0.018,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.056640625
QPSK,0.135,0.2,0.025,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04337930679321289
QPSK,0.135,0.2,0.035,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04442882537841797
QPSK,0.135,0.2,0.045,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03696632385253906
QPSK,0.135,0.2,0.07,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04247617721557617
QPSK,0.135,0.2,0.115,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03860759735107422
QPSK,0.135,0.2,0.18,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.044255733489990234
QPSK,0.135,0.2,0.25,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03736591339111328
QPSK,0.135,0.2,0.35,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.04064631462097168
QPSK,0.135,0.2,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03865194320678711
QPSK,0.135,0.2,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04549455642700195
QPSK,0.135,0.2,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04791998863220215
QPSK,0.135,0.35,0.005,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.05393528938293457
QPSK,0.135,0.35,0.01,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.05122065544128418
QPSK,0.135,0.35,0.018,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04849672317504883
QPSK,0.135,0.35,0.025,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.039777517318725586
QPSK,0.135,0.35,0.035,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.040044307708740234
QPSK,0.135,0.35,0.045,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.08470368385314941
QPSK,0.135,0.35,0.07,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04787492752075195
QPSK,0.135,0.35,0.115,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03603720664978027
QPSK,0.135,0.35,0.18,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.046637773513793945
QPSK,0.135,0.35,0.25,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.03887462615966797
QPSK,0.135,0.35,0.35,32,0.0,0.0,1.0,software,60.0,0.2,6,10,0.03757643699645996
QPSK,0.135,0.35,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03843379020690918
QPSK,0.135,0.35,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.044144630432128906
QPSK,0.135,0.35,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04845547676086426
QPSK,0.135,0.5,0.005,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0425722599029541
QPSK,0.135,0.5,0.01,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0417025089263916
QPSK,0.135,0.5,0.018,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0385129451751709
QPSK,0.135,0.5,0.025,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04093623161315918
QPSK,0.135,0.5,0.035,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04729127883911133
QPSK,0.135,0.5,0.045,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.042261362075805664
QPSK,0.135,0.5,0.07,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04523110389709473
QPSK,0.135,0.5,0.115,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.041738033294677734
QPSK,0.135,0.5,0.18,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.04961657524108887
QPSK,0.135,0.5,0.25,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.04141521453857422
QPSK,0.135,0.5,0.35,32,0.0,0.0,1.0,software,20.0,0.4,2,10,0.03795909881591797
QPSK,0.135,0.5,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03943800926208496
QPSK,0.135,0.5,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04391622543334961
QPSK,0.135,0.5,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05642247200012207
QPSK,0.135,0.7,0.005,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.0383908748626709
QPSK,0.135,0.7,0.01,32,0.0,0.0,1.0,software,80.0,0.1,8,10,0.0481107234954834
QPSK,0.135,0.7,0.018,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.0912473201751709
QPSK,0.135,0.7,0.025,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03671765327453613
QPSK,0.135,0.7,0.035,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04543423652648926
QPSK,0.135,0.7,0.045,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04631376266479492
QPSK,0.135,0.7,0.07,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.04731416702270508
QPSK,0.135,0.7,0.115,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.03810262680053711
QPSK,0.135,0.7,0.18,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.040903329849243164
QPSK,0.135,0.7,0.25,32,0.0,0.0,1.0,software,70.0,0.15,7,10,0.03809833526611328
QPSK,0.135,0.7,0.35,32,0.0,0.0,1.0,software,20.0,0.4,2,10,0.040512800216674805
QPSK,0.135,0.7,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.037317514419555664
QPSK,0.135,0.7,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04194211959838867
QPSK,0.135,0.7,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04687070846557617
QPSK,0.135,1.0,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03995370864868164
QPSK,0.135,1.0,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04394888877868652
QPSK,0.135,1.0,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.039281368255615234
QPSK,0.135,1.0,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04565072059631348
QPSK,0.135,1.0,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03744792938232422
QPSK,0.135,1.0,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04933619499206543
QPSK,0.135,1.0,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04612421989440918
QPSK,0.135,1.0,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04406166076660156
QPSK,0.135,1.0,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.039107561111450195
QPSK,0.135,1.0,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04002952575683594
QPSK,0.135,1.0,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.040335655212402344
QPSK,0.135,1.0,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03825640678405762
QPSK,0.135,1.0,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.049273014068603516
QPSK,0.135,1.0,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04187774658203125
QPSK,0.2,0.005,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05028653144836426
QPSK,0.2,0.005,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.046555280685424805
QPSK,0.2,0.005,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.037774085998535156
QPSK,0.2,0.005,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03984665870666504
QPSK,0.2,0.005,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04451417922973633
QPSK,0.2,0.005,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03920555114746094
QPSK,0.2,0.005,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03930473327636719
QPSK,0.2,0.005,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.07035207748413086
QPSK,0.2,0.005,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04932856559753418
QPSK,0.2,0.005,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.035187721252441406
QPSK,0.2,0.005,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0391693115234375
QPSK,0.2,0.005,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04977703094482422
QPSK,0.2,0.005,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03933215141296387
QPSK,0.2,0.005,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0479273796081543
QPSK,0.2,0.01,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04777956008911133
QPSK,0.2,0.01,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04668617248535156
QPSK,0.2,0.01,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04938983917236328
QPSK,0.2,0.01,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04511117935180664
QPSK,0.2,0.01,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04018807411193848
QPSK,0.2,0.01,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.042539358139038086
QPSK,0.2,0.01,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04799318313598633
QPSK,0.2,0.01,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04796552658081055
QPSK,0.2,0.01,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.038126468658447266
QPSK,0.2,0.01,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.046357154846191406
QPSK,0.2,0.01,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.039399147033691406
QPSK,0.2,0.01,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03968381881713867
QPSK,0.2,0.01,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04305887222290039
QPSK,0.2,0.01,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.041695356369018555
QPSK,0.2,0.018,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04246711730957031
QPSK,0.2,0.018,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04136252403259277
QPSK,0.2,0.018,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05059170722961426
QPSK,0.2,0.018,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04376506805419922
QPSK,0.2,0.018,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.07500576972961426
QPSK,0.2,0.018,0.045,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03790092468261719
QPSK,0.2,0.018,0.07,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03952360153198242
QPSK,0.2,0.018,0.115,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.042534828186035156
QPSK,0.2,0.018,0.18,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03998231887817383
QPSK,0.2,0.018,0.25,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04065346717834473
QPSK,0.2,0.018,0.35,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04131603240966797
QPSK,0.2,0.018,0.5,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.037540435791015625
QPSK,0.2,0.018,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0488276481628418
QPSK,0.2,0.018,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04439687728881836
QPSK,0.2,0.025,0.005,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.040406227111816406
QPSK,0.2,0.025,0.01,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.05103564262390137
QPSK,0.2,0.025,0.018,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04017829895019531
QPSK,0.2,0.025,0.025,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.04318428039550781
QPSK,0.2,0.025,0.035,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.03769946098327637
